"You can override this default value in CMS using the limit=""x"" variable. Leave empty for no limitation.","You can override this default value in CMS using the limit=""x"" variable. Leave empty for no limitation."
"Events to Scroll per Click in Event Slider Widget","Events to Scroll per Click in Event Slider Widget"
"You can override this default value in CMS using the limit=""x"" variable.","Puede reemplazar este valor predeterminado en el CMS con el variable limit = ""x""."
"Catalog Events Carousel","Catalog Events Carousel"
"List all open Catalog Events as a Paginated Carousel","List all open Catalog Events as a Paginated Carousel"
"Frame Size","Tamaño del marco"
"Number of Items to display at once","Número de elementos para mostrar a la vez"
"Scroll","Desplazar"
"Number of Items to scroll per click","Haz clic en el número de elementos para desplazarse por"
"Block Custom Width","Ancho personalizado del bloque"
"If empty, we'll automatically set the width value in pixels.","Si queda vacío, se establece automáticamente el valor de anchura en píxeles."
"Catalog Events Carousel Default Template","Catalog Events Carousel Default Template"
"ID","Número de Identificación (ID)"
"Category ID","ID de categoría"
"Start","Inicio"
"End","Fin"
"Countdown Ticker","Countdown Ticker"
"Action","Acción"
"Edit","Editar"
"Entity type model '%1' is not found","No se encuentra el modelo del tipo entidad '%1'"
"Entity type model must be an instance of \Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType","Modelo de tipo de entidad debe ser una instancia de \Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType"
"There are no product types available for export.","No hay ningún tipo de producto disponible para la exportación."
"Entity type model must be an instance of Magento\CatalogImportExport\Model\Import\Product\Type\AbstractType","Modelo de tipo de entidad debe ser una instancia de \Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType"
"File directory '%1' is not readable.","Directorio de archivos '%1' no es legible."
"File directory '%1' is not writable.","El directorio '%1' no es escribible."
"Value for 'price' sub attribute in 'store' attribute contains incorrect value","Value for 'price' sub attribute in 'store' attribute contains incorrect value"
"Value for 'type' sub attribute in 'custom_options' attribute contains incorrect value, acceptable values are: 'dropdown', 'checkbox'","Value for 'type' sub attribute in 'custom_options' attribute contains incorrect value, acceptable values are: 'dropdown', 'checkbox'"
"Please enter a value for title.","Please enter a value for title."
"Value for 'price' sub attribute in 'custom_options' attribute contains incorrect value","Value for 'price' sub attribute in 'custom_options' attribute contains incorrect value"
"Value for 'maximum characters' sub attribute in 'custom_options' attribute contains incorrect value","Value for 'maximum characters' sub attribute in 'custom_options' attribute contains incorrect value"
"Value for 'sort order' sub attribute in 'custom_options' attribute contains incorrect value","Value for 'sort order' sub attribute in 'custom_options' attribute contains incorrect value"
"Value for 'value price' sub attribute in 'custom_options' attribute contains incorrect value","Value for 'value price' sub attribute in 'custom_options' attribute contains incorrect value"
"This name is already being used for custom option. Please enter a different name.","This name is already being used for custom option. Please enter a different name."
"Custom options have different types.","Custom options have different types."
"Every option entity must have a parent product entity.","Every option entity must have a parent product entity."
"Please correct the parameters.","Please correct the parameters."
"File '%1' was not found or has read restriction.","File '%1' was not found or has read restriction."
"ALL GROUPS","TODOS LOS GRUPOS"
"Customer Group","Grupo del cliente"
"Minimum Qty","Cantidad Mínima"
"Add Minimum Qty","Añadir cantidad mínima"
"We can't rebuild the index for an undefined product.","No se puede reconstruir el índice para un artículo no definido."
"Could not rebuild index for empty products array","Could not rebuild index for empty products array"
"The stock item for Product is not valid.","Es estado de existencia para el artículo no es válido."
"This product is out of stock.","No hay inventario de este producto."
"Some of the products are out of stock.","No hay inventario de algunos de los productos."
"The stock item for Product in option is not valid.","Es estado de existencia para la opción selectada no es válido."
"Undefined product type","Undefined product type"
"%1 is not a correct comparison method.","%1 is not a correct comparison method."
"No Backorders","No hay pedidos pendientes"
"Allow Qty Below 0","Permitir cantidad menor que 0"
"Allow Qty Below 0 and Notify Customer","Permitir cantidad menor que 0 y notificar al cliente"
"In Stock","En existencias"
"Out of Stock","Fuera de existencias"
"Stock Item with id ""%1"" does not exist.","Stock Item with id ""%1"" does not exist."
"Stock with id ""%1"" does not exist.","Stock with id ""%1"" does not exist."
"Not all of your products are available in the requested quantity.","Not all of your products are available in the requested quantity."
"Product with SKU ""%1"" does not exist","Product with SKU ""%1"" does not exist"
"The fewest you may purchase is %1.","The fewest you may purchase is %1."
"Please correct the quantity for some products.","Please correct the quantity for some products."
"The most you may purchase is %1.","The most you may purchase is %1."
"We don't have as many \"%1\" as you requested.","No contamos con la cantidad solicitada de \"%1\"."
"We don't have as many ""%1"" as you requested, but we'll back order the remaining %2.","We don't have as many ""%1"" as you requested, but we'll back order the remaining %2."
"We don't have ""%1"" in the requested quantity, so we'll back order the remaining %2.","We don't have ""%1"" in the requested quantity, so we'll back order the remaining %2."
"You can buy %1 only in quantities of %2 at a time.","You can buy %1 only in quantities of %2 at a time."
"You can buy this product only in quantities of %1 at a time.","You can buy this product only in quantities of %1 at a time."
"Decimal qty increments is not allowed.","Decimal qty increments is not allowed."
"%1 is available to buy in increments of %2","%1 is available to buy in increments of %2"
"Only %1 left","Solo %1 en stock"
"Product availability","Product availability"
"Product Name","Nombre del producto"
"Qty","Cantidad"
"Inventory","Inventario"
"Stock Options","Opciones de existencias"
"Decrease Stock When Order is Placed","Disminuir las existencias cuando se realiza un pedido"
"Set Items' Status to be In Stock When Order is Cancelled","Restablecer las existencias cuando la orden de venta se cancele"
"Display Out of Stock Products","Visualizar los artículos agotados"
"Products will still be shown by direct product URLs.","Los artículos se seguirán mostrando por URL de artículo directa."
"Only X left Threshold","Quedan X en almacén desde"
"Display products availability in stock on Storefront.","Display products availability in stock on Storefront."
"Product Stock Options","Opciones de existencias de artículo"
"
                    Please note that these settings apply to individual items in the cart, not to the entire cart.
                ","
                    Please note that these settings apply to individual items in the cart, not to the entire cart.
                "
"Manage Stock","Gestionar existencias"
"Backorders","Pedidos pendientes"
"Maximum Qty Allowed in Shopping Cart","Cantidad Máxima Permitida en el Carrito del Carrito"
"Out-of-Stock Threshold","Out-of-Stock Threshold"
"Minimum Qty Allowed in Shopping Cart","Cantidad Mínima Permitida en el Carrito de Compra"
"Notify for Quantity Below","Notificar cuando la cantidad sea inferior a"
"Automatically Return Credit Memo Item to Stock","Devolver automáticamente artículo de factura de abono a existencias"
"Enable Qty Increments","Habilitar incrementos de cantidad"
"Qty Increments","Incrementos de cantidad"
"Stock","Stock"
"Index stock","Index stock"
"Quantity","Cantidad"
"New Permission","Nuevo Permiso"
"You already have a permission with this scope.","You already have a permission with this scope."
"(Allow)","(Allow)"
"(Deny)","(Deny)"
"Category Permissions","Permisos de categoría"
"Browsing Category","Browsing Category"
"Display Product Prices","Mostrar precios de los productos"
"Add to Cart","Agregar a carrito"
"Yes, for Everyone","Sí, para todos"
"Yes, for Specified Customer Groups","Sí, para grupos de cliente especificados"
"No","No 	"
"No, Redirect to Landing Page","No, Redirect to Landing Page"
"Permission with the same scope","Permission with the same scope"
"You may need more permissions to access this category.","You may need more permissions to access this category."
"You may need more permissions to access this product.","You may need more permissions to access this product."
"You cannot add ""%1"" to the cart.","No puedes añadir ""%1"" al carrito."
"Permissions do not depend on store views.","Permissions do not depend on store views."
"Website","Página web"
"Customer Group","Grupo del cliente"
"Action","Acción"
"-- Please Select --","--Seleccione--"
"All Websites","Todos sitios web"
"All Customer Groups","All Customer Groups"
"Allow","Permitir"
"Deny","Verweigern"
"Use parent","Use parent"
"Enable","Activado"
"
                        <strong style=""color:red"">Warning!</strong> By default this feature restricts all categories.
                    ","
                        <strong style=""color:red"">Warning!</strong> By default this feature restricts all categories.
                    "
"Allow Browsing Category","Allow Browsing Category"
"Customer Groups","Grupos de cliente"
"Allow Adding to Cart","Permitir Agregar a bolsa"
"Landing Page","Landing Page"
"Disallow Catalog Search By","Disallow Catalog Search By"
"Catalog Category Permissions","Catalog Category Permissions"
"Indexed permissions for categories","Indexed permissions for categories"
"Catalog Product Permissions","Permisos del catálogo de productos"
"Indexed permissions for products","Permisos indexados para productos"
"Catalog Price Rule","Regla de precio de catálogo"
"Add New Rule","Agregar regla"
"Apply Rules","Aplicar las reglas"
"Save and Apply","Guardar y aplicar"
"Save and Continue Edit","Guardar y continuar editar"
"Edit Rule '%1'","Edit Rule '%1'"
"New Rule","Nueva regla"
"Rule Information","Información sobre la regla"
"Actions","Acciones"
"Pricing Structure Rules","Pricing Structure Rules"
"Apply","Confirmar"
"Apply as percentage of original","Apply as percentage of original"
"Apply as fixed amount","Apply as fixed amount"
"Adjust final price to this percentage","Adjust final price to this percentage"
"Adjust final price to discount value","Adjust final price to discount value"
"Discount Amount","Cantidad descontada"
"Subproduct discounts","Subproduct discounts"
"No","No 	"
"Yes","Sí"
"Discard subsequent rules","Discard subsequent rules"
"Conditions","Condiciones"
"Conditions (don't add conditions if rule is applied to all products)","Conditions (don't add conditions if rule is applied to all products)"
"General Information","Información general"
"Rule Name","Nombre de la regla"
"Description","Descripción"
"Status","Estato"
"Active","Activo"
"Inactive","Inactivo"
"Websites","Sitios web"
"Customer Groups","Grupos de cliente"
"From","From"
"To","a"
"Priority","Prioridad"
"ID","ID"
"Type","Tipo"
"Attribute Set","Conjunto de atributos"
"SKU","SKU"
"Product","Producto"
"Promotions","Promociones"
"We found updated rules that are not applied. Please click ""Apply Rules"" to update your catalog.","We found updated rules that are not applied. Please click ""Apply Rules"" to update your catalog."
"We can't apply the rules.","No se puede aplicar las reglas."
"You deleted the rule.","Ha eliminado la regla."
"We can't delete this rule right now. Please review the log and try again.","No se puede eliminar esta regla ahora. Por favor, revise el registro y vuelva a intentarlo."
"We can't find a rule to delete.","No se puede encontrar una regla para eliminar."
"This rule no longer exists.","Esta regla ya no existe."
"New Catalog Price Rule","New Catalog Price Rule"
"Edit Rule","Editar regla"
"Catalog","Catálogo"
"Wrong rule specified.","Regla especificada incorrecta."
"You saved the rule.","Ha guardado la regla."
"Something went wrong while saving the rule data. Please review the error log.","Something went wrong while saving the rule data. Please review the error log."
"Promo","Werbeaktion"
"Could not rebuild index for empty products array","Could not rebuild index for empty products array"
"We can't rebuild the index for an undefined product.","No se puede reconstruir el índice para un artículo no definido."
"Percentage discount should be between 0 and 100.","Percentage discount should be between 0 and 100."
"Discount value should be 0 or greater.","El valor del descuento debe ser 0 o mayor."
"Unknown action.","Acción desconocida."
"Update the Product","Actualizar el artículo"
"Rule price","Precio de la regla"
"To Fixed Value","A valor fijo"
"To Percentage","A porcentaje"
"By Fixed value","Por valor fijo"
"By Percentage","Por porcentaje"
"Update product's %1 %2: %3","Actualización artículos %1 de %2: %3"
"Conditions Combination","Combinación de condiciones"
"Product Attribute","Atributos del artículo"
"Updated rules applied.","Ha aplicado las reglas actualizadas."
"You disabled %1 Catalog Price Rules based on ""%2"" attribute.","You disabled %1 Catalog Price Rules based on ""%2"" attribute."
"Catalog Rule Product","Catalog Rule Product"
"Indexed rule/product association","Indexed rule/product association"
"Catalog Product Rule","Catalog Product Rule"
"Indexed product/rule association","Indexed product/rule association"
"Rule","Regla"
"Start","Inicio"
"End","Fin"
"Web Site","Sitio web"
"Smth went to exception","Smth went to exception"
"You removed this %1 from the update and saved it in a new one.","You removed this %1 from the update and saved it in a new one."
"You removed this %1 from the update and saved it in the other one.","You removed this %1 from the update and saved it in the other one."
"You removed this %1 from the update.","You removed this %1 from the update."
"Required parameters are missing.","Required parameters are missing."
"You saved this %1 update.","You saved this %1 update."
"ID","ID"
"Rule","Regla"
"Priority","Prioridad"
"Web Site","Sitio web"
"Action","Acción"
"Edit","Editar"
"Scheduled Changes","Scheduled Changes"
"Start Date","Start Date"
"Start Time","Start Time"
"Name","Name"
"Description","Descripción"
"End Date","End Date"
"End Time","End Time"
"Update Information","Update Information"
"Remove Catalog Rule from Update","Remove Catalog Rule from Update"
"Save as a new update","Save as a new update"
"Update Name","Update Name"
"Start date","Start date"
"End date","End date"
"Rule Information","Rule Information"
"Conditions","Conditions"
"Actions","Actions"
"Move to another scheduled change","Move to another scheduled change"
"Delete the scheduled change","Delete the scheduled change"
"Deleting the change will remove the catalog rule from this update and all scheduled changes will be lost.","Deleting the change will remove the catalog rule from this update and all scheduled changes will be lost."
"20","20"
"30","30"
"50","50"
"100","100"
"200","200"
"Websites","Websites"
"Catalog Price Rules","Catalog Price Rules"
"Go to Home Page","Ir a la página de inicio"
"Catalog Advanced Search","Búsqueda avanzada de catálogo"
"All","Todo"
"Yes","Sí"
"No","No 	"
"Results","Resultados"
"Grid","Parrilla"
"List","Lista"
"Search Weight","Buscar peso"
"Relevance","Relevancia"
"Search results for: '%1'","Resultados de búsqueda para: '%1'"
"Minimum Search query length is %1","Minimum Search query length is %1"
"Please specify at least one search term.","Por favor, especifique al menos un término de búsqueda."
"%1 and greater","%1 and greater"
"up to %1","hasta %1"
"Category","Categoría"
"%1 and above","%1 y ó más"
"%1 - %2","%1 - %2"
"Bucket do not exists","Bucket do not exists"
"Product","Producto"
"Search Settings","Ajustes de búsqueda"
"Search","Buscar"
"Advanced Search","Búsqueda Avanzada"
"<strong>%1 item</strong> were found using the following search criteria","<strong>%1 item</strong> were found using the following search criteria"
"<strong>%1 items</strong> were found using the following search criteria","<strong>%1 items</strong> were found using the following search criteria"
"We can't find any items matching these search criteria.","We can't find any items matching these search criteria."
"Modify your search","Modificar la búsqueda"
"name","nombre"
"Don't see what you're looking for?","¿No encuentra lo que busca?"
"Your search returned no results.","La búsqueda no ha devuelto ningún resultado."
"Popular Search Terms","Términos de búsqueda populares"
"Catalog Search","Catálogo de búsquedas"
"Minimal Query Length","Longitud mínima de búsqueda"
"Maximum Query Length","Longitud máxima de consulta"
"Rebuild Catalog product fulltext search index","Reconstruir catálogo Artículo todo el texto búsqueda índice"
"Is New Update Checked","Is New Update Checked"
"Name","Nombre 	"
"Description","Descripción"
"Start Time","Tiempo de inicio"
"End Time","End Time"
"Create Future Update","Create Future Update"
"Something went wrong while saving the category.","Something went wrong while saving the category."
"Attribute ""%1"" is required.","Attribute ""%1"" is required."
"Unable to save product","Unable to save product"
"The image cannot be removed as it has been assigned to the other image role","The image cannot be removed as it has been assigned to the other image role"
"Enabled","Enabled"
"Disabled","Disabled"
"View/Edit","View/Edit"
"Delete","Borrar"
"Preview","Vista previa"
"Store View:","Store View:"
"Stores Configuration","Stores Configuration"
"Scheduled Changes","Scheduled Changes"
"Start Date","Start Date"
"Action","Acción"
"End Date","End Date"
"Update Information","Update Information"
"Remove Category from Update","Remove Category from Update"
"Update Name","Update Name"
"Start date","Start date"
"End date","End date"
"Enable Category","Enable Category"
"Include in Menu","Include in Menu"
"Category Name","Category Name"
"Content","Content"
"Category Image","Category Image"
"Add CMS Block","Add CMS Block"
"Display Settings","Display Settings"
"Anchor","Anchor"
"Sort Products By","Sort Products By"
"Use All","Use All"
"Default Product Sorting","Default Product Sorting"
"Use Config Settings","Use Config Settings"
"Layered Navigation Price Step","Layered Navigation Price Step"
"Search Engine Optimization","Search Engine Optimization"
"Meta Title","Meta Title"
"Meta Keywords","Meta Keywords"
"Meta Description","Meta Descripción"
"Design","Design"
"Use Parent Category Settings","Use Parent Category Settings"
"New Theme","New Theme"
"Layout","Layout"
"Layout Update XML","Layout Update XML"
"Apply Design to Products","Apply Design to Products"
"Save as a new update","Save as a new update"
"Move to another scheduled change","Move to another scheduled change"
"Delete the scheduled change","Delete the scheduled change"
"Deleting the change will remove the page from this update and all scheduled changes will be lost.","Deleting the change will remove the page from this update and all scheduled changes will be lost."
"20","20"
"30","30"
"50","50"
"100","100"
"200","200"
"ID","ID"
"Thumbnail","Thumbnail"
"Attribute Set","Attribute Set"
"AttributeSetText","AttributeSetText"
"Status","Status"
"StatusText","StatusText"
"Type","Type"
"SKU","SKU"
"Price","Price"
"Update Informa1tion","Update Informa1tion"
"Remove Product from Update","Remove Product from Update"
"Set Product as New","Set Product as New"
"Deleting the change will remove the product from this update and all scheduled changes will be lost.","Deleting the change will remove the product from this update and all scheduled changes will be lost."
"Products","Products"
"Categories","Categories"
"Path","Path"
"Quantity","Quantity"
"Visibility","Visibility"
"Websites","Websites"
"Create Permanent Redirect for old URL","Crear redirección permanente para URL antigua"
"Category URL Suffix","Sufijo URL de categoría"
"You need to refresh the cache.","You need to refresh the cache."
"Product URL Suffix","Sufijo de URL de artículo"
"Use Categories Path for Product URLs","Utilizar ruta de categorías para direcciones URL de artículos"
"Create Permanent Redirect for URLs if URL Key Changed","Crear redirección permanente para las URL si cambia la clave de URL"
"Catalog Url Rewrite Staging","Catalog Url Rewrite Staging"
"Conditions Combination","Combinación de Condiciones"
"Product Attribute","Atributos del artículo"
"SKU","SKU"
"Please choose a condition to add.","Please choose a condition to add."
"Add to Cart","Agregar a carrito"
"In stock","Disponible"
"Out of stock","No está disponible"
"Add to Compare","Añadir para comparar"
"Catalog Products List","Catalog Products List"
"List of Products","List of Products"
"Title","Título"
"Display Page Control","Mostrar control de página"
"Number of Products per Page","Número de productos por página"
"Number of Products to Display","Número de artículos a mostrar"
"Template","Plantilla"
"Products Grid Template","Products Grid Template"
"Cache Lifetime (Seconds)","Ciclo de vida caché (segundos)"
"86400 by default, if not set. To refresh instantly, clear the Blocks HTML Output cache.","86400 by default, if not set. To refresh instantly, clear the Blocks HTML Output cache."
"Conditions","Condiciones"
"Shopping Cart","Carrito de compras"
"Invalid method: %1","Método inválido: %1"
"City","Cuidad"
"Country","País"
"State/Province","Estado/Provincia"
"Zip/Postal Code","Código Postal"
"My Cart (1 item)","Mi carrito (1 artículo)"
"My Cart (%1 items)","Mi carrito de compras (%1 artículos)"
"My Cart","Mi carrito de compras"
"Minimum order amount is %1","Cantidad de pedido mínima es de %1"
"Customer is already registered","Cliente ya está registrado"
"Your session has expired","Su sesión ha caducado"
"You added %1 to your shopping cart.","Añadiste %1 a tu carrito."
"We can't add this item to your shopping cart right now.","No podemos añadir este artículo a su carrito de compras ahora mismo."
"Out of stock","Agotado"
"We can't find the quote item.","We can't find the quote item."
"We cannot configure the product.","No se puede configurar el artículo."
"You used coupon code ""%1"".","Se utiliza el código de cupón ""%1""."
"The coupon code ""%1"" is not valid.","El cupón ""%1"" no es válido."
"You canceled the coupon code.","Usted canceló el código del cupón."
"We cannot apply the coupon code.","No se puede aplicar el código de cupón."
"We can't remove the item.","No se puede eliminar el artículo."
"%1 was updated in your shopping cart.","%1 fueron actualizados en tu carrito de compras."
"We can't update the item right now.","No se puede actualizar el artículo ahora mismo."
"We can't update the shopping cart.","No podemos actualizar el carrito."
"One-page checkout is turned off.","Pago en una página está desactivado."
"Guest checkout is disabled.","Pago de invitado está deshabilitado."
"Checkout","Cobro"
"Page not found.","Página no encontrada."
"Please agree to all the terms and conditions before placing the order.","Por favor, acepta todos los términos y condiciones antes de realizar el pedido."
"Something went wrong while processing your order. Please try again later.","Algo salió mal durante el procesamiento de su pedido. Por favor, inténtalo más tarde."
"%1 doesn't extend \Magento\Checkout\CustomerData\ItemInterface","%1 doesn't extend \Magento\Checkout\CustomerData\ItemInterface"
"We can't find the product.","No se puede encontrar el artículo."
"The product does not exist.","El artículo no existe."
"We don't have some of the products you want.","We don't have some of the products you want."
"We don't have as many of some products as you want.","We don't have as many of some products as you want."
"Quantity was recalculated from %1 to %2","Quantity was recalculated from %1 to %2"
"We adjusted product quantities to fit the required increments.","We adjusted product quantities to fit the required increments."
"This quote item does not exist.","This quote item does not exist."
"Display number of items in cart","Mostrar el número de artículos en el carrito"
"Display item quantities","Mostrar las cantidades de artículo"
"Shipping address is not set","Shipping address is not set"
"Unable to save address. Please, check input data.","Unable to save address. Please, check input data."
"Carrier with such method not found: %1, %2","Carrier with such method not found: %1, %2"
"Unable to save shipping information. Please, check input data.","Unable to save shipping information. Please, check input data."
"Cart contains virtual product(s) only. Shipping address is not applicable.","La carrito contiene únicamente producto(s) virtuales. La dirección de envío no es aplicable."
"Shipping method is not applicable for empty cart","Método de envío no es aplicable paral carrito vacía"
" item"," artículo"
" items"," artículos"
"Totals calculation is not applicable to empty cart","Cálculo total no es aplicable a un carrito vacío"
"Invalid data","Fecha inválida"
"The customer address is not valid.","The customer address is not valid."
"Invalid shipping method","Método de envío no válido"
"There are more than one shipping addresses.","There are more than one shipping addresses."
"Sorry, guest checkout is not available.","Sorry, guest checkout is not available."
"You must confirm your account. Please check your email for the confirmation link or <a href=""%1"">click here</a> for a new link.","You must confirm your account. Please check your email for the confirmation link or <a href=""%1"">click here</a> for a new link."
"Load customer quote error","Fehler beim Laden des Kundenangebots"
"Error message!","¡Mensaje de error!"
"Error!","¡Fallo!"
"Wrong minimum amount.","Wrong minimum amount."
"Message","Mensaje"
"<a href=""%1"" onclick=""this.target='_blank'"" class=""print"">Print receipt</a>","<a href=""%1"" onclick=""this.target='_blank'"" class=""print"">Print receipt</a>"
"Apply Discount Code","Código de descuento"
"Enter discount code","Introducir código de descuento"
"Apply Discount","Aplicar"
"Cancel Coupon","Cancelar el cupón"
"Shopping Cart Items","Artículos del carrito"
"Item","Articulo"
"Price","Precio"
"Qty","Cantidad"
"Subtotal","Subtotal"
"Continue Shopping","Continuar comprando"
"Clear Shopping Cart","Vaciar el Carrito"
"Update Shopping Cart","Actualizar el Carrito"
"Update Cart","Actualizar Carrito"
"See price before order confirmation.","Consulte el precio antes de la confirmación del pedido."
"What's this?","¿Qué es esto?"
"Edit item parameters","Editar los parámetros del artículo"
"Edit","Editar"
"Remove item","Quitar artículo"
"You have no items in your shopping cart.","Tu carrito está vacío."
"Click <a href=""%1"">here</a> to continue shopping.","Clic <a href=""%1"">aquí</a> para continuar comprando."
"Estimate Tax","Calcular impuestos"
"Estimate Shipping and Tax","Estimación de envío e impuestos"
"Excl. Tax","Impuestos NO Incl."
"Loading...","Cargando..."
"Order #","Pedido nº "
"Proceed to Checkout","Comprar ahora"
"Product Name","Nombre del producto"
"Incl. Tax","Impuestos incl."
"Your order number is: %1.","Su número de pedido es: %1."
"Your order # is: <span>%1</span>.","Su nº de pedido es: <span>%1</span>."
"We'll email you an order confirmation with details and tracking info.","Le enviaremos a su correo una confirmación de orden con detalles e información de guía."
"Payment Transaction Failed","Ha fallado la operación de pago"
"Reason","Razón: "
"Checkout Type","Tipo de pago"
"Customer:","Cliente:"
"Items","Artículos"
"Total:","Total:"
"Billing Address:","Dirección de facturación:"
"Shipping Address:","Direccion de envio:"
"Shipping Method:","Método de envío:"
"Payment Method:","Método de pago:"
"Date & Time:","Fecha y hora:"
"Checkout Options","Opciones para el proceso de pago"
"Enable Onepage Checkout","Habilitar proceso de pago en una sola página"
"Allow Guest Checkout","Permitir proceso de pago para visitantes"
"Require Customer To Be Logged In To Checkout","Kundenanmeldung für Bestellvorgang erforderlich"
"Quote Lifetime (days)","Gültigkeit der Preise im Warenkorb (in Tagen)"
"After Adding a Product Redirect to Shopping Cart","Nach Hinzufügen eines Artikels zum Warenkorb weiterleiten"
"My Cart Link","Link zu meinem Warenkorb"
"Display Cart Summary","Mostrar Resumen del Carro"
"Shopping Cart Sidebar","Barra lateral del carrito de compras"
"Display Shopping Cart Sidebar","Mostrar la barra lateral del carrito de compras"
"Maximum Display Recently Added Item(s)","Maximalanzeige kürzlich hinzugefügter Artikel"
"Payment Failed Emails","Fehlgeschlagene Zahlung - eMail"
"Payment Failed Email Sender","Fehlgeschlagene Zahlung - eMail-Absender"
"Payment Failed Email Receiver","Payment Failed Email Receiver"
"Payment Failed Template","Fehlgeschlagene Zahlung - eMail-Vorlage"
"Email template chosen based on theme fallback when ""Default"" option is selected.","Plantilla de correo electrónico elegido basado en suplencia de tema cuando está seleccionada la opción ""Predeterminado""."
"Send Payment Failed Email Copy To","Sende Zahlungsfehler in Kopie an eMail"
"Separate by "","".","Separados por "",""."
"Send Payment Failed Email Copy Method","Sende Zahlungsfehler in Kopie (Methode)"
"Shipping","Envío"
"Order Total","Total del Pedido"
"Shipping Address","Direccion de envio"
"Save Address","Guardar dirección"
"Cancel","Cancelar"
"We'll send your order confirmation here.","Enviaremos la confirmación de tu orden aquí"
"For delivery questions.","Para preguntas de entrega."
"Payment","Pago"
"Not yet calculated","Aún no se ha calculado"
"We received your order!","¡Hemos recibido su pedido!"
"Thank you for your purchase!","¡Gracias por su compra!"
"Terms and Conditions","Términos y Condiciones"
"Add New Condition","Neue Bedingung"
"Save Condition","Bedingung speichern"
"Delete Condition","Bedingung löschen"
"Edit Terms and Conditions","Allgemeine Geschäftsbedingungen (AGB) bearbeiten"
"New Terms and Conditions","Neue allgemeine Geschäftsbedingungen"
"Terms and Conditions Information","Informatiuon zu den Allgemeinen Geschäftsbedingungen"
"Condition Name","Nombre de la condición"
"Status","Estatus"
"Enabled","Habilitado"
"Disabled","Deshabilitada"
"Show Content as","Zeige Inhalt als"
"Text","Texto"
"HTML","HTML"
"Applied","Applied"
"Store View","Vista de la tienda"
"Checkbox Text","Checkbox Text"
"Content","Contenido"
"Content Height (css)","Inhalthöhe (css)"
"Content Height","Inhalthöhe"
"ID","ID"
"Condition","Condición"
"Sales","Ventas"
"Checkout Conditions","Condiciones de pago"
"Checkout Terms and Conditions","Términos y condiciones de pago"
"This condition no longer exists.","Diese Bedingung existiert nicht mehr."
"You deleted the condition.","You deleted the condition."
"Something went wrong  while deleting this condition.","Something went wrong  while deleting this condition."
"Edit Condition","Bedingung bearbeiten"
"New Condition","Neue Bedingung"
"You saved the condition.","You saved the condition."
"Something went wrong while saving this condition.","Something went wrong while saving this condition."
"Automatically","Automatically"
"Manually","Manually"
"Please agree to all the terms and conditions before placing the order.","Please agree to all the terms and conditions before placing the order."
"Unable to save checkout agreement %1","Unable to save checkout agreement %1"
"Unable to remove checkout agreement %1","Unable to remove checkout agreement %1"
"Checkout agreement with specified ID ""%1"" not found.","Checkout agreement with specified ID ""%1"" not found."
"Enable Terms and Conditions","Allgemeine Geschäftsbedingungen aktivieren"
"Preview mode doesn\'t allow submitting the order.","Preview mode doesn\'t allow submitting the order."
"Preview Quote Lifetime (minutes)","Preview Quote Lifetime (minutes)"
"Static Blocks","Bloques Estáticos"
"Add New Block","Neuer Block"
"Save Block","Block speichern"
"Delete Block","Block löschen"
"Save and Continue Edit","Save and Continue Edit"
"Edit Block '%1'","Edit Block '%1'"
"New Block","Neuer Block"
"Block Information","Información de bloque"
"General Information","Información general"
"Block Title","Blocktitel"
"Identifier","Bezeichner"
"Store View","Vista de la tienda"
"Status","Estatus"
"Enabled","Habilitado"
"Disabled","Deshabilitada"
"Content","Contenido"
"ID","ID"
"Title","Título"
"Manage Pages","Seiten verwalten"
"Add New Page","Neue Seite"
"Save Page","Seite speichern"
"Delete Page","Seite löschen"
"Edit Page '%1'","Edit Page '%1'"
"New Page","Neue Seite"
"Content Heading","Seiten-Überschrift"
"Page Layout","Seitenlayout"
"Layout","Diseño"
"Layout Update XML","Layout Update XML"
"Custom Design","Diseño personalizado"
"Custom Design From","Eigene Gestaltung von"
"Custom Design To","Eigene Gestaltung bis"
"-- Please Select --","--Seleccione--"
"Custom Theme","Eigenes Theme"
"Custom Layout","Eigener Entwurf"
"Custom Layout Update XML","Eigener Entwurf Update XML"
"Design","Diseño"
"Page Information","Seiteninformation"
"Page Title","Seitentitel"
"URL Key","URL-Bezeichner"
"Relative to Web Site Base URL","Relative to Web Site Base URL"
"Page Status","Seitenstatus"
"Meta Data","Metadaten"
"Keywords","Palabras clave"
"Meta Keywords","Meta-Schlüsselwörter"
"Description","Descripción"
"Meta Description","Meta-Beschreibung"
"Created","Creado"
"Modified","Modified"
"Action","Acción"
"Preview","Vista previa"
"Media Storage","Almacenamiento de medios"
"Create Folder...","Verzeichnis anlegen..."
"Delete Folder","Verzeichnis löschen"
"Delete File","Datei löschen"
"Insert File","Datei einfügen"
"New Folder Name:","Neuer Verzeichnisname:"
"Are you sure you want to delete this folder?","Are you sure you want to delete this folder?"
"Are you sure you want to delete this file?","Are you sure you want to delete this file?"
"Images (%1)","Images (%1)"
"Storage Root","Hauptverzeichnis des Speichers"
"Go to Home Page","Ir a la página de inicio"
"CMS","CMS"
"You deleted the block.","You deleted the block."
